protein,degree,clustering_coefficient,betweenness_centrality,closeness_centrality,pagerank,drug_target
ERGIC1,2,1.0,0.0,0.21299853289609316,2.6067466673198762e-05,0
SEC16A,18,0.7450980392156863,8.892665779800322e-06,0.24693967714952214,8.987981311293447e-05,0
SURF4,8,0.5357142857142857,3.7183934344740284e-06,0.22421174213958783,5.5105279449490764e-05,0
E2F5,18,0.8888888888888888,1.3771827535088994e-07,0.2836020498731736,5.754571889634384e-05,0
TFDP2,13,0.9743589743589743,0.0,0.27110633585673133,4.800363375773462e-05,0
E2F2,22,0.8484848484848485,2.4592549169801776e-07,0.29653083104616107,6.965175615916094e-05,0
CDC20B,5,1.0,0.0,0.25902071221706013,2.4794218665128403e-05,0
HYKK,5,0.6,5.4890569746997565e-06,0.22873765221771436,4.164582638872935e-05,0
OGFOD1,4,0.3333333333333333,3.411478420834902e-05,0.2500338967019536,2.820858744463882e-05,1
PABPC1,73,0.23706240487062405,0.0016147713710383544,0.29860812029959954,0.0001978281006278625,0
CAPRIN1,2,1.0,0.0,0.2310325200325284,2.2608147258408698e-05,0
HIF3A,16,0.6166666666666667,0.00014203672698510713,0.2957429070169279,6.547311937072358e-05,0
VHL,25,0.36333333333333334,0.00016742509104604371,0.30315370891173216,0.00010005513820774035,0
AIRE,8,0.75,6.773361867510705e-05,0.26165259647817274,3.745902911714029e-05,0
TRMT6,12,0.5303030303030303,0.0001313586421355792,0.22830495039589674,8.905489019992695e-05,0
ALKBH3,9,0.3333333333333333,0.0008246275217421252,0.22482567621075894,0.00010635185157349496,1
ALKBH5,22,0.8528138528138528,0.00022488410662833535,0.2521422675083157,9.797366561227038e-05,0
TRIP4,4,1.0,0.0,0.1834601564727819,7.51709597244014e-05,0
ASCC1,4,1.0,0.0,0.1834601564727819,7.54064750237854e-05,0
ASCC3,4,1.0,0.0,0.1834601564727819,7.604669993905055e-05,0
ASCC2,4,1.0,0.0,0.1834601564727819,7.577208675083238e-05,0
WDR83,1,0.0,0.0,0.23060171743296037,1.8566831212519656e-05,0
PDF,51,0.912156862745098,3.1340744661995385e-05,0.27891930733336207,8.049313303156316e-05,1
MRNIP,46,0.9893719806763285,0.0,0.2766163533419039,7.506914566818156e-05,0
RPS13,156,0.48759305210918114,6.685932944177826e-05,0.2963203077524143,0.00023865594432045186,1
MRPL20,72,0.8204225352112676,1.6034342058710758e-06,0.28144268384947085,0.00011418660501879791,0
MRPL4,85,0.6610644257703081,4.052852103183333e-06,0.28181482637699723,0.0001354329280742824,0
RALA,12,0.5151515151515151,2.8886408254849165e-05,0.302558535809181,5.6645500518095405e-05,0
ARF6,27,0.18518518518518517,0.0011694871992469777,0.2968032001057886,0.00017473051825974017,0
RALB,8,0.5,2.8192898368260757e-05,0.2857948075198392,4.8551303736675524e-05,0
GPLD1,5,0.6,3.855128007858126e-05,0.24354156241205818,3.4263346173887645e-05,0
TMEM189,8,1.0,0.0,0.23436217312176233,4.561113003987289e-05,0
TMEM189-UBE2V1,8,1.0,0.0,0.23436217312176233,4.5598347687444414e-05,0
CDS2,27,0.5925925925925926,1.8100116188974107e-06,0.24647182726170871,0.00010750089514983972,0
CDS1,23,0.7272727272727273,3.4823049624439313e-06,0.24455830086841712,9.452751706282975e-05,0
ARF1,62,0.07720782654680064,0.0018890946990143813,0.29085679452875624,0.0004189058257898127,1
P4HTM,2,1.0,0.0,0.23343916486612679,2.2487899949194576e-05,1
PHC3,60,0.5553672316384181,0.0002290500844576996,0.2812214487246032,0.00015921266471975547,0
NUDT13,3,0.3333333333333333,5.390686778020549e-06,0.24969733538326308,2.4661346095731745e-05,0
ASGR2,8,0.2857142857142857,0.00015440513971423946,0.258339342451847,5.82958400381576e-05,1
ST3GAL4,3,1.0,0.0,0.24446280758420455,3.199156343139753e-05,0
ST3GAL1,5,0.4,4.2284429042557175e-05,0.2279827940181703,5.223568532734153e-05,0
IGFBP4,5,0.6,2.8679830841822832e-05,0.2588935181321815,4.4627528545625735e-05,0
CD300A,2,1.0,0.0,0.1834635165489078,3.550762617164473e-05,0
UCKL1,19,0.6374269005847953,0.00019770442128587044,0.2505529765775479,8.745164739514028e-05,1
UCK1,18,0.7124183006535948,0.0,0.2505467097764029,7.194745997251522e-05,0
EIF2B2,10,0.8,1.2935680863315745e-06,0.25546678237153775,4.418515511220487e-05,0
EIF2B4,10,0.8,1.6668829827291643e-05,0.25546678237153775,4.398480101929665e-05,0
EIF2B1,9,0.8055555555555556,9.753405000743393e-06,0.25546026735617583,4.227364089045654e-05,0
SCO2,16,0.6,5.083607814053625e-05,0.26928433569639953,5.514470506998057e-05,0
CDC34,3,0.3333333333333333,1.8591967172370142e-06,0.24191822647306893,2.405743602939517e-05,0
JMJD7-PLA2G4B,3,1.0,0.0,0.23661528294721546,2.399093678377528e-05,0
TMLHE,6,0.3333333333333333,9.905878805596156e-06,0.22549880697785704,7.392877021820105e-05,1
SEMA3F,6,0.9333333333333333,0.0,0.2392716589889016,4.4735428517926876e-05,0
PLXNA4,16,0.45,6.469315984608056e-05,0.26373997534478727,9.605807629724601e-05,0
PLXNA3,15,0.42857142857142855,3.182603763227947e-05,0.2637330315299448,9.509642273246795e-05,0
SEMA6A,9,0.5833333333333334,9.350087194358635e-06,0.250171274532863,5.929375048754725e-05,0
SEMA3B,10,0.5777777777777777,7.854860204834687e-06,0.25019626854085886,6.251073798522636e-05,0
SEMA3G,3,1.0,0.0,0.23825864004876832,2.824052230138917e-05,0
CHL1,1,0.0,0.0,0.2378739047652719,1.8783046689139655e-05,0
PLXNC1,5,0.7,3.934807867168284e-08,0.2378965018540947,3.814325267126894e-05,0
SEMA3E,9,0.6388888888888888,1.0068189630116847e-05,0.25765492061243805,5.713072755909394e-05,0
SEMA3C,7,0.8095238095238095,0.0,0.23973549692634416,5.076680570305903e-05,0
SEMA4A,12,0.30303030303030304,5.926804349922228e-05,0.2560741347607333,5.7648704216829464e-05,0
SEMA3D,5,0.9,0.0,0.23926594381049934,3.672467042907749e-05,0
NSD2,15,0.6571428571428571,6.802299100367171e-06,0.2991789022032843,5.079250187051061e-05,0
ZFY,12,0.8181818181818182,4.3282886538851125e-07,0.23426899608434168,7.152882050878481e-05,0
RPS4Y2,10,0.8888888888888888,5.887456271250545e-06,0.23730474754975756,5.711073969649943e-05,0
TMSB4Y,9,1.0,0.0,0.2309259994368197,5.455046789136311e-05,0
PRKY,11,0.9090909090909091,5.2103414174420035e-06,0.2337551164112283,6.428317308752959e-05,0
NLGN4Y,22,0.38961038961038963,0.0002831028680296461,0.26512209204060994,0.00011360752119957972,0
UTY,31,0.3655913978494624,0.00027279039241110927,0.2788960103452506,0.00010682223716897893,0
EIF1AY,14,0.5714285714285714,3.6846196669475e-05,0.2389805325787376,7.054116853168802e-05,0
KDM5D,27,0.3247863247863248,0.0005338181685543022,0.2855829628113344,0.00010027780917277723,1
USP9Y,12,0.8181818181818182,0.0,0.23426899608434168,7.185485912175664e-05,0
KDM6A,40,0.38076923076923075,0.00038681374663689506,0.29342984368065983,9.951605655871289e-05,0
EIF2S3,69,0.5443307757885762,0.0003083118704319709,0.28460118770265547,0.0001550203933402646,0
DDX3X,30,0.23448275862068965,0.0007370813257041869,0.3077074400556111,8.505746244298119e-05,0
PCGF6,53,0.6429608127721336,1.1281422055827064e-05,0.275847001254898,0.00013128062917112474,0
TOR2A,1,0.0,0.0,0.18462673259308401,3.1613188510636975e-05,0
RASSF9,1,0.0,0.0,0.18462673259308401,3.2606128955467214e-05,0
ZMYM2,1,0.0,0.0,0.24548726880456723,1.7958872265135687e-05,0
COL27A1,4,1.0,0.0,0.22572238504597697,2.882925823490608e-05,0
IFITM5,4,1.0,0.0,0.2059988895792536,3.388608362353004e-05,0
ERLIN2,2,0.0,4.760133817306832e-05,0.24901454256022984,3.0294573216616546e-05,0
LACC1,3,0.3333333333333333,6.880503406727141e-05,0.23580762720269222,4.182577040246823e-05,0
OGFOD2,1,0.0,0.0,0.17111853642136635,3.844371302226856e-05,1
TRMT2A,2,0.0,0.00019770442128587044,0.20658090335265755,5.6541976921836645e-05,0
PSMA4,59,0.6762127410870836,0.00014024966841210155,0.2723002148468308,0.00015918744611665399,0
PSMG1,35,0.5294117647058824,0.00021928028442417651,0.28414103374284805,9.857792724792215e-05,0
PSMG2,44,0.49682875264270615,0.00016640794321238068,0.2847629986516862,0.00011692269144039374,0
ADRM1,48,0.8927304964539007,5.090657678148968e-06,0.2753238601426591,0.00011241831500646939,0
PSMF1,24,0.9710144927536232,2.4592549169801775e-06,0.24695794101795684,6.151991179875361e-05,0
PSME4,43,0.9136212624584718,7.07281714123499e-06,0.2526319135348507,9.683077692352686e-05,0
DESI1,22,0.8961038961038961,3.100136748345212e-05,0.25221210070172384,6.161398196178903e-05,0
PSMA8,44,0.861522198731501,3.803647604929341e-07,0.2530211670515374,0.00010541327370049497,0
PSMB10,55,0.6518518518518519,0.00046998000966769183,0.28705605237191556,0.00013526308699938477,1
PSMD13,48,0.8785460992907801,1.5739231468673136e-06,0.27621971607804674,0.00011340717201619841,0
PSMD3,45,0.9454545454545454,0.0,0.2697629602663497,0.00010751791397369686,0
PSMD8,49,0.7789115646258503,0.00012652374696879616,0.2776283363424064,0.00012430320857769443,0
PSMC6,48,0.8829787234042553,1.0922370837947962e-05,0.2789659129879237,0.00011385344143730492,0
PSMB3,55,0.775084175084175,1.967403933584142e-08,0.27109899874344695,0.00013181501314987805,0
POMP,28,0.9126984126984127,1.1804423601504852e-06,0.2447315727338781,7.126206033209193e-05,0
PSMC1,48,0.8634751773049646,1.4460418911843445e-06,0.27719810730194444,0.00011438298948547446,0
PSMB8,62,0.5393971443680592,0.00018219963878594942,0.2898972044790868,0.00015680575752575725,1
PSMB9,65,0.5375,0.0007060088037784702,0.2970584503297757,0.00016249269505994084,1
PSMD1,48,0.8909574468085106,7.869615734336568e-08,0.27564964236572276,0.0001136462036053582,0
PSMB2,56,0.7298701298701299,3.022424292968638e-05,0.2787175293147013,0.00013420271245022912,1
PSMA5,55,0.775084175084175,0.0,0.27109899874344695,0.00013223113325367973,0
PSMD7,46,0.8946859903381642,3.666257230234049e-05,0.27153256901603007,0.00010934631690410049,0
PSMB1,55,0.775084175084175,9.83701966792071e-09,0.27109899874344695,0.0001318281957588915,1
PSMA6,55,0.775084175084175,5.641530779552527e-06,0.27109899874344695,0.0001311445658648132,0
PSMD12,50,0.8514285714285714,2.587136172663147e-06,0.27616640944999904,0.0001180106354245762,0
PSMA1,55,0.775084175084175,0.0,0.27109899874344695,0.0001323625347524681,0
PSMB6,52,0.8167420814479638,1.4042345575956814e-05,0.2709230270885045,0.00012478748616513615,0
PSMB4,52,0.8227752639517345,9.935389864599917e-07,0.2702287087207738,0.00012506028034364868,0
PSMD6,50,0.846530612244898,1.883789266406816e-06,0.27674627040475097,0.00011799080532102674,0
PSMB7,53,0.7989840348330914,2.0987281461508835e-05,0.2707692391828724,0.00012639443245134724,0
PSMA2,52,0.8190045248868778,5.115250227318769e-07,0.2707619203040968,0.00012522081450543946,0
PSMD4,54,0.7721872816212438,2.0938096363169233e-05,0.2773439283340818,0.0001277656572515328,0
PSMC2,49,0.8715986394557823,1.9054307096762415e-05,0.27621971607804674,0.00011578756534105446,0
PSMA7,58,0.6854204476709014,0.00023111913759451912,0.2829451742386342,0.00013856360803924278,0
PSMC4,51,0.8070588235294117,7.717633780467194e-05,0.2861376829173436,0.00012177742687035892,0
PSMD11,49,0.8715986394557823,2.5674621333273055e-06,0.27621971607804674,0.00011589118003555074,0
TACR3,12,0.4090909090909091,7.319234483916405e-05,0.2593963281345098,6.977214266060079e-05,1
DYRK1A,31,0.05161290322580645,0.002713036088634669,0.30058838720391196,0.00026140942768018184,1
CHURC1,2,1.0,0.0,0.22248374208356356,2.872180477042332e-05,0
ZMPSTE24,3,1.0,0.0,0.22248868364103605,3.878259416349593e-05,0
RCE1,5,0.6,2.714361627034921e-05,0.2670089562738662,4.602944545630589e-05,0
JSRP1,3,0.6666666666666666,0.0,0.2309313231336968,2.5254446526954615e-05,0
STAC2,1,0.0,0.0,0.23005622166116316,1.8388549281915603e-05,0
ERO1A,21,0.3333333333333333,0.0001122895795093149,0.28713010587239846,9.747375057747214e-05,0
FASTKD3,1,0.0,0.0,0.2090337848452738,1.7421151733802567e-05,0
TBX15,1,0.0,0.0,0.2052812263780635,1.7410387911240365e-05,0
CBX3,50,0.48489795918367345,0.0002508456410352561,0.2821164278471954,0.0001423342483001511,0
SF3A1,94,0.5644017387325555,1.977732804235459e-05,0.26168677351995523,0.00019452654615295968,0
UBL5,44,0.9989429175475687,1.967403933584142e-08,0.2422927219497948,8.74257680432872e-05,0
PPIH,51,0.8596078431372549,2.478437105332623e-05,0.2494424025989931,0.00010864616199768438,1
USP39,44,0.9746300211416491,3.934807867168284e-08,0.24084218127453275,9.235411565553196e-05,0
IK,58,0.7822141560798548,4.185651868700262e-06,0.25786052986254704,0.00011918640740471109,0
SNRPA,78,0.6000666000666001,0.000239442895736858,0.2680664740839854,0.0001596863871170636,0
SF3B6,68,0.7453906935908692,5.067048830945958e-05,0.2576482935150175,0.00013430865273891343,0
SMU1,64,0.7331349206349206,4.520110537409566e-06,0.25971241907104914,0.00013190281992921926,0
PRPF38A,62,0.7329455314648334,5.577590151711043e-06,0.25343085572965557,0.00013034948191515587,0
WBP4,46,0.9932367149758454,0.0,0.24315139460568405,9.78218590635939e-05,0
TXNL4A,62,0.8180856689582232,9.443538881203882e-07,0.2588667563461434,0.00012785999074071651,0
LSM6,75,0.7181981981981982,7.303987103431127e-06,0.25057804691740954,0.00015414132069983773,1
LSM5,68,0.7677787532923617,2.1444702876067147e-06,0.2502837869117849,0.00014150713903029474,0
LSM8,72,0.7601721439749609,4.318451634217192e-06,0.25057177886210485,0.00014647463237133014,0
ZMAT2,57,0.9260651629072681,0.0,0.2466842663474368,0.00011814303588691156,0
LSM7,73,0.7473363774733638,1.149455748196535e-05,0.25031505831301826,0.0001504072841474778,0
LSM2,70,0.7573498964803312,2.1641443269425563e-07,0.24863133866738726,0.00014641375939872028,0
SNU13,77,0.5451127819548872,0.00015169668029900527,0.25556454749388624,0.00015102162903196575,0
LSM3,70,0.7573498964803312,2.2138212762655557e-05,0.24863133866738726,0.000145686862530172,0
SNRPD3,131,0.35772166764533175,0.00019846842981341225,0.28188620001042225,0.00028302062448270143,0
LSM4,80,0.6496835443037975,0.00023052235840133193,0.2616320945378422,0.0001653284906214239,0
SNRPF,126,0.4012698412698413,0.00015342799576055933,0.27756679330461814,0.00027209627460208943,0
SNRPB,120,0.39327731092436974,0.00048544872309549725,0.27826845945803563,0.00025732862655672764,0
PRPF4,63,0.8458781362007168,2.2625145236217634e-07,0.24713463112945908,0.00013014079802669027,0
PHF5A,76,0.6936842105263158,1.6368800727420062e-05,0.2590944080381347,0.00015725800603103628,0
SNRPE,133,0.36295283663704714,0.00028616709965620336,0.2803949056282818,0.0002843944085287993,0
SNRPB2,95,0.5724524076147817,0.00011637522167805796,0.26525548150541167,0.00019480770362478622,0
SF3B3,95,0.548488241881299,0.00014558789108522652,0.27067412461009416,0.0002038338472179955,0
SNRNP200,85,0.6602240896358543,2.4271206527316362e-05,0.25912792000337237,0.00017538434466463456,0
SF3B2,90,0.6084893882646691,6.817054629869052e-06,0.25996854571707584,0.00018473625359120637,0
PRPF6,86,0.6120383036935705,0.00015620695381674693,0.2657551270413701,0.0001730402019081607,0
SART1,74,0.7263976305072195,2.2634982255885553e-05,0.25298921590024914,0.0001518518122525049,0
SNRPG,122,0.41661021541796506,0.00022374793085669053,0.2752028353408161,0.0002614936656087587,0
SF3B5,75,0.7625225225225225,3.270809039583636e-06,0.25008383481638663,0.0001522197476284433,0
SF3A2,108,0.4749048113534095,0.00016267971275823873,0.2686992490228102,0.00022311887169967874,1
SNRPA1,89,0.6149131767109295,4.918509833960355e-06,0.2604213701695143,0.00018482242016430405,0
EFTUD2,98,0.538396802019777,0.001986515623295634,0.2947421880648021,0.0002024908754682788,0
SF3A3,84,0.6411359724612736,1.3083236158334544e-06,0.2601238153047435,0.0001738959334073639,0
SF3B1,106,0.4857142857142857,0.0001919677993161947,0.27133398351943133,0.00022199526385962673,0
SF3B4,76,0.6887719298245614,5.336583169846986e-06,0.258445986830681,0.00015726553139416578,0
SNRPD1,115,0.43554538520213576,1.4450581892175524e-05,0.2670231914370732,0.00024808264579998743,0
PRPF18,21,0.9047619047619048,6.317170080410882e-05,0.2426154815823088,4.99417938685692e-05,0
BAG2,23,0.5098814229249012,0.00021425028836731308,0.30372359854371805,9.277054664237607e-05,0
JAKMIP1,1,0.0,0.0,0.2178674149282345,1.8644915768232906e-05,0
KCTD16,1,0.0,0.0,0.2178674149282345,1.9705504788204822e-05,0
CHRFAM7A,2,0.0,0.0,0.21488100915053232,2.7299774276413408e-05,0
BRMS1L,11,0.9636363636363636,5.902211800752426e-08,0.2605432934577565,4.387319772154105e-05,0
SAP18,16,0.8,1.829685658233252e-06,0.2616047636146971,5.63233066292334e-05,0
SIN3B,21,0.6761904761904762,6.187485371122127e-06,0.27260403863196986,7.524439762265157e-05,0
REST,23,0.44664031620553357,0.0005141760995323816,0.3050183613035646,8.630914956081973e-05,0
HMG20B,8,0.8928571428571429,1.967403933584142e-08,0.26543119858953246,3.916911248403394e-05,0
GATAD2B,18,0.8104575163398693,8.533614561921216e-06,0.2678299511662887,6.317348872576049e-05,0
PHF21A,32,0.6471774193548387,1.128634056566103e-05,0.2728788036604202,9.624771545685141e-05,0
E2F4,27,0.5754985754985755,2.1002036991010716e-06,0.30266823796139614,7.9824667252873e-05,0
DNTTIP1,2,1.0,0.0,0.2598336792791649,1.98001484524534e-05,0
GLYAT,4,0.3333333333333333,6.064522625273118e-06,0.2247046367924441,3.0950267517226904e-05,1
TENT4A,2,1.0,0.0,0.21391278729756483,2.161382592122344e-05,0
ANAPC2,49,0.6726190476190477,0.0001886150151127117,0.2818703360788555,0.00011889698062781233,0
CDAN1,1,0.0,0.0,0.20839452449801044,1.7506136376070116e-05,0
L3HYPDH,4,0.0,1.5394935780295911e-06,0.21949532185661558,3.8219398100867255e-05,1
HDAC11,34,0.3333333333333333,0.0001992242408245642,0.28685876298884205,9.411637941317208e-05,1
ATXN3L,19,0.3742690058479532,0.0001377256531156409,0.29417955430296805,7.673203130597898e-05,0
G3BP1,15,0.4857142857142857,1.0550203593844961e-05,0.2800969718303936,4.706765917791282e-05,0
ATAT1,2,1.0,0.0,0.2539641508904081,2.0137671248328833e-05,0
SEPTIN7,3,0.3333333333333333,6.295692587469255e-07,0.25312346499141775,2.7671018996555536e-05,0
APOBEC3G,7,0.47619047619047616,4.211719970820252e-05,0.2692988145165031,4.948925916797173e-05,0
SLURP2,2,1.0,0.0,0.20169350656539545,3.122959262644582e-05,0
DSG3,25,0.37666666666666665,0.00047211628243890854,0.2749007383180209,0.00014262179947999474,0
AMDHD2-2,6,0.8666666666666667,0.0,0.22211867496497328,4.62312953909942e-05,0
GNB1L,8,0.39285714285714285,0.00019818151673976458,0.23824164019336835,7.162451839615977e-05,0
DGCR2,7,0.5714285714285714,1.316193231567791e-05,0.21796696920100017,6.560812596747481e-05,0
LOC102724770,3,1.0,0.0,0.21015205814564608,3.398197421478983e-05,0
DGCR6,3,1.0,0.0,0.21015205814564608,3.421653844452692e-05,0
IVNS1ABP,3,0.3333333333333333,3.62641730057897e-05,0.24598762348534858,2.3529874844117835e-05,0
AJAP1,2,1.0,0.0,0.2438973485810028,2.407202949945489e-05,0
MSRA,4,0.8333333333333334,0.0,0.25297643769907735,2.9847248938927266e-05,0
ADNP,1,0.0,0.0,0.22114285722167837,1.7908932614485576e-05,0
UBXN7,16,0.9666666666666667,2.0900387787775537e-05,0.26453397426704955,4.085922039567316e-05,0
AKIRIN2,14,1.0,0.0,0.23063357363226958,4.111261564146214e-05,0
ZSWIM7,25,0.98,3.934807867168284e-08,0.2644641340013825,7.316271483021188e-05,0
SWSAP1,25,0.97,0.0,0.26606571233154575,7.300134958006435e-05,0
ATP23,24,1.0,0.0,0.2644571520030193,7.136627295506709e-05,0
PAXX,24,1.0,0.0,0.2644571520030193,7.281753340788534e-05,0
NHEJ1,34,0.7771836007130125,1.0509216011895292e-06,0.27169459447151717,9.286618878889511e-05,0
LIG4,41,0.7207317073170731,3.836437670489077e-07,0.2734001474813823,0.00010849143079145698,0
ERCC8,60,0.4288135593220339,0.00011540791474404577,0.27719043675827015,0.00017430433849722853,0
HOXB7,3,1.0,0.0,0.2516608381964216,2.234377650802889e-05,0
TELO2,17,0.3897058823529412,0.000227904071666387,0.2774975899930845,6.931556842111122e-05,0
MAPKAP1,23,0.5296442687747036,1.3338998669700483e-05,0.2982080915593571,8.358380163058485e-05,0
MDC1,47,0.5106382978723404,8.005366605753874e-05,0.29850134106831056,0.00011986018175313328,0
ATRIP,35,0.6773109243697479,4.898835794624514e-06,0.2962414385630321,8.80546524377156e-05,0
RNF144A,1,0.0,0.0,0.24655069048143852,1.7451479670092057e-05,0
GPR183,1,0.0,0.0,0.19733477805386637,2.2971947270521488e-05,0
GPR3,1,0.0,0.0,0.19733477805386637,2.3121676530736703e-05,0
CBX7,36,0.8412698412698413,2.803550605357402e-07,0.26932777682817644,9.869093274805142e-05,0
ARID4B,18,0.7581699346405228,2.3608847203009705e-07,0.26706590603525554,6.455127093384375e-05,0
ZNF217,8,0.9285714285714286,0.0,0.2639832394342056,4.120912060261564e-05,0
SINHCAF,13,1.0,0.0,0.26082822558443863,5.167806836067749e-05,0
